"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.5408,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.72984,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.92516,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.0092,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.99114,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.92111,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.9082,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.9801,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.0864,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.1606,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.1574,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.1123,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.0493,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.96841,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.93752,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.86708,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.73232,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.66283,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.77118,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.8972,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.98749,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.0172,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.98594,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.97394,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0205,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.0689,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.0442,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",99.95798,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.96178,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.06,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.1925,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.3656,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.4815,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.548,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.5814,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.5687,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.5018,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.4943,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.534,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.633,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.9029,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.2839,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.4566,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.408,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.2015,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.939,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6905,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.4787,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.3462,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.1938,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.0665,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.94193,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.81972,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.65462,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.45961,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.2797,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.10947,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.86257,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.53233,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.3335,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.16191,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.06122,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.01179,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.05057,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.22483,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.40992,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.55588,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.62673,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.71281,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.00775,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.3397,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.61304,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.77296,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.83825,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.78917,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.65526,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.51656,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.39839,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.35265,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.41332,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.57533,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.70507,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.77071,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.77935,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.72095,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.63627,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.58908,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.61702,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.66394,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.7146,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.66163,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.4558,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.12067,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.88197,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.76606,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.61866,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.61296,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.76563,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.0191,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.31841,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.55872,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.67813,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.54174,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.22404,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.96355,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.7726,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.6787,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.69547,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.72523,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.71442,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.66206,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.59235,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.5592,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.56282,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.66904,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.93868,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.2257,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.3954,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.40093,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.26665,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.2739,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.33003,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.34373,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.37945,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.36616,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.33916,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.30982,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.26394,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.21967,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.1683,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.16628,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.22394,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.32674,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.4923,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.68684,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.85085,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.8576,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.77972,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.7197,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.71564,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.80123,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.93335,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.0117,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.11,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.1111,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.0674,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.93225,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.85214,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.90011,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.0794,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.1414,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.1049,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.06,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0901,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.1634,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.3132,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.4311,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.4996,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.5122,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.5584,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.6961,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9054,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1136,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.0911,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.9605,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.8079,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7751,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.9062,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.9797,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.9606,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.8793,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.841,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.8108,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.7661,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.6508,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.554,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.4232,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.2757,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.1101,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.78522,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.38693,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-01",98.71031,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-02",98.66687,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-03",98.74885,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.00763,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.35541,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.55259,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.58937,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.61169,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.56236,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.585,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.67559,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.79241,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.86014,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.88983,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.90175,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.88616,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.79144,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.68169,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.65159,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.73715,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.89852,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.1144,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.3152,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.4707,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.578,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.6204,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.5447,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.4279,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.353,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.4132,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.5019,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.5273,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.523,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.6034,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.7689,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.8826,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.874,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.9476,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.0417,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.2195,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.3378,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.4091,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.4266,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.3782,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.3803,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.4233,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.5116,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.5636,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.5507,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.5496,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.5753,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",101.6201,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.5709,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.4202,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.2965,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.255,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.1171,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",100.8149,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",100.3778,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.92168,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.37634,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.80844,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.63561,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.84935,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.17838,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.49053,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.61533,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.65687,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.5565,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.46803,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.46028,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.57715,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.77904,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.99652,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.1747,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.245,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.241,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.1994,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1732,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.0183,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.86452,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.78707,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.74305,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.7244,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.75459,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.72739,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.57549,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.48721,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.54688,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.59584,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.61792,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.57681,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.56448,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.49185,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.30946,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.0612,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.03826,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.12759,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.23267,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.19366,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.08953,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.01197,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.00839,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.94174,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.83499,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.78628,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.81042,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.82141,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.86387,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.95063,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.01076,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.08694,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.1333,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.24226,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.35198,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.45937,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.5388,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.56734,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.63475,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.74445,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.80291,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.87939,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.98643,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.0602,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1659,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.1686,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.0346,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.94208,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.97993,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.1453,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2868,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3465,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3415,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.399,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.5053,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6096,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5936,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5456,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.455,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.402,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.4021,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.4874,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.5835,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.6326,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.6772,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.7353,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.841,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.958,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.9495,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.9354,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.9588,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.0107,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.053,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.0338,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.9862,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.9821,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.0181,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.0486,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1197,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.2065,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.2745,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.2969,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.3006,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.3338,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3868,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.4253,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5262,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.66,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.7785,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.8426,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.8646,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.9105,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.9358,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.9197,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.8678,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.7813,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.7089,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.653,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.5949,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.4749,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2004-01",98.16979,
